Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Workout_Intensity,Calories_per_Min,HRR,BMI_Category,Hydration_per_Kg
30,Male,76.4,1.7,183.0,147.0,71.0,0.69,469.0,Rowing,20.1,2.6,3,Beginner,26.4,0.803,11.329,112.0,Overweight,0.034
18,Male,85.0,1.81,195.0,119.0,60.0,0.98,373.0,Yoga,15.7,2.7,5,Advanced,25.8,0.61,6.344,135.0,Overweight,0.032
46,Female,94.8,1.75,184.0,141.0,78.0,0.81,711.0,Cycling,39.6,2.9,5,Beginner,31.0,0.766,14.63,106.0,Obese,0.031
37,Female,84.4,1.72,178.0,147.0,75.0,0.82,701.0,Swimming,38.2,2.5,3,Beginner,28.4,0.826,14.248,103.0,Overweight,0.03
18,Female,76.6,1.65,210.0,150.0,74.0,0.6,319.0,Aerobics,30.8,2.4,3,Beginner,28.2,0.714,8.861,136.0,Overweight,0.031
28,Male,107.0,1.79,189.0,135.0,64.0,1.13,785.0,Aerobics,25.3,3.4,4,Advanced,33.3,0.714,11.578,125.0,Obese,0.032
59,Male,87.7,1.82,169.0,141.0,69.0,0.81,695.0,Swimming,26.2,2.9,4,Beginner,26.4,0.834,14.3,100.0,Overweight,0.033
50,Male,96.9,1.77,173.0,135.0,72.0,0.69,538.0,Running,29.7,3.0,3,Beginner,31.0,0.78,12.995,101.0,Obese,0.031
32,Female,65.0,1.6,197.0,133.0,77.0,0.7,211.0,Pilates,30.4,2.1,4,Beginner,25.4,0.675,5.024,120.0,Overweight,0.032
58,Male,80.0,1.73,160.0,116.0,73.0,0.79,594.0,Rowing,22.2,2.4,5,Intermediate,26.7,0.725,12.532,87.0,Overweight,0.03
31,Male,74.9,1.89,180.0,126.0,62.0,0.87,510.0,Boxing,15.5,2.6,4,Intermediate,20.9,0.7,9.77,118.0,Normal,0.035
38,Male,65.4,1.76,190.0,157.0,76.0,0.59,367.0,CrossFit,14.0,2.1,3,Intermediate,21.1,0.826,10.367,114.0,Normal,0.032
38,Female,54.6,1.66,188.0,158.0,75.0,0.73,441.0,Running,24.2,2.1,3,Beginner,19.8,0.84,10.068,113.0,Normal,0.038
18,Female,62.0,1.64,204.0,168.0,78.0,0.5,344.0,CrossFit,30.6,2.0,3,Beginner,23.1,0.824,11.467,126.0,Normal,0.032
22,Male,92.5,1.89,200.0,149.0,74.0,0.63,436.0,Soccer,20.5,2.9,3,Beginner,25.9,0.745,11.534,126.0,Overweight,0.031
18,Male,80.7,1.77,195.0,135.0,71.0,0.79,408.0,Tennis,22.6,2.2,3,Intermediate,25.7,0.692,8.608,124.0,Overweight,0.027
28,Female,67.4,1.58,187.0,118.0,71.0,0.55,200.0,Yoga,33.4,2.3,3,Beginner,27.0,0.631,6.061,116.0,Overweight,0.034
18,Female,77.4,1.65,192.0,148.0,74.0,0.56,343.0,Soccer,30.6,2.3,2,Beginner,28.4,0.771,10.208,118.0,Overweight,0.03
27,Female,54.1,1.66,203.0,144.0,72.0,0.82,285.0,Tennis,23.0,2.0,3,Intermediate,19.6,0.709,5.793,131.0,Normal,0.037
34,Male,82.3,1.82,179.0,131.0,68.0,0.99,799.0,Cycling,18.1,2.6,4,Intermediate,24.9,0.732,13.451,111.0,Normal,0.032
47,Female,52.7,1.53,175.0,134.0,88.0,0.7,255.0,Boxing,25.6,2.1,3,Beginner,22.6,0.766,6.071,87.0,Normal,0.04
46,Male,74.2,1.79,180.0,130.0,69.0,0.98,725.0,Rowing,15.1,2.5,4,Advanced,23.2,0.722,12.33,111.0,Normal,0.034
29,Male,107.2,1.91,198.0,123.0,67.0,0.87,412.0,Pilates,22.7,3.1,4,Intermediate,29.4,0.621,7.893,131.0,Overweight,0.029
24,Female,54.1,1.5,201.0,143.0,70.0,0.71,299.0,Running,26.7,2.1,4,Intermediate,24.0,0.711,7.019,131.0,Normal,0.039
23,Male,98.2,1.71,200.0,154.0,72.0,0.71,546.0,Aerobics,31.1,2.9,3,Beginner,33.6,0.77,12.817,128.0,Obese,0.03
31,Male,68.4,1.74,181.0,122.0,65.0,0.58,202.0,Yoga,18.1,2.2,3,Beginner,22.5,0.674,5.805,116.0,Normal,0.032
32,Male,65.3,1.73,197.0,114.0,70.0,0.69,200.0,Yoga,14.0,2.1,4,Intermediate,21.7,0.579,4.831,127.0,Normal,0.032
31,Male,63.8,1.67,185.0,133.0,66.0,0.89,373.0,Strength Training,16.3,2.4,4,Intermediate,23.0,0.719,6.985,119.0,Normal,0.038
23,Female,74.5,1.78,200.0,150.0,78.0,0.55,273.0,Tennis,29.8,2.5,2,Beginner,23.6,0.75,8.273,122.0,Normal,0.034
18,Female,60.7,1.67,210.0,151.0,62.0,0.99,469.0,Strength Training,19.1,2.1,4,Advanced,21.7,0.719,7.896,148.0,Normal,0.035
40,Female,76.6,1.74,176.0,136.0,71.0,0.7,427.0,Soccer,31.7,2.4,2,Beginner,25.2,0.773,10.167,105.0,Overweight,0.031
18,Male,76.3,1.8,201.0,162.0,62.0,0.75,547.0,HIIT,14.3,2.4,4,Advanced,23.6,0.806,12.156,139.0,Normal,0.031
44,Female,83.8,1.77,175.0,125.0,74.0,0.71,402.0,Strength Training,34.7,2.7,2,Beginner,26.7,0.714,9.437,101.0,Overweight,0.032
33,Female,62.2,1.56,178.0,124.0,73.0,0.9,403.0,Strength Training,28.6,2.0,4,Intermediate,25.5,0.697,7.463,105.0,Overweight,0.032
24,Male,90.3,1.84,194.0,157.0,70.0,0.83,732.0,Running,19.0,2.6,4,Beginner,26.8,0.809,14.699,124.0,Overweight,0.029
19,Male,72.9,1.73,197.0,146.0,78.0,0.77,420.0,Strength Training,17.8,2.3,5,Beginner,24.4,0.741,9.091,119.0,Normal,0.032
28,Female,58.9,1.64,190.0,144.0,71.0,0.65,283.0,Soccer,26.7,1.9,4,Beginner,21.9,0.758,7.256,119.0,Normal,0.032
20,Female,67.9,1.78,206.0,165.0,81.0,0.71,475.0,Swimming,23.9,2.1,3,Beginner,21.4,0.801,11.15,125.0,Normal,0.031
26,Female,50.2,1.65,202.0,168.0,67.0,0.65,314.0,HIIT,20.4,1.8,5,Intermediate,18.5,0.832,8.051,135.0,Normal,0.036
27,Female,69.3,1.66,187.0,129.0,62.0,0.65,298.0,Tennis,26.3,2.4,3,Intermediate,25.1,0.69,7.641,125.0,Overweight,0.035
18,Male,76.0,1.72,210.0,154.0,61.0,0.56,332.0,Tennis,21.3,2.6,4,Beginner,25.8,0.733,9.881,149.0,Overweight,0.034
35,Male,84.1,1.83,178.0,129.0,73.0,1.03,603.0,Soccer,17.3,2.7,4,Advanced,25.1,0.725,9.757,105.0,Overweight,0.032
39,Female,82.7,1.67,179.0,108.0,70.0,0.77,363.0,Walking,37.8,2.6,3,Intermediate,29.8,0.603,7.857,109.0,Overweight,0.031
41,Male,67.9,1.73,186.0,149.0,76.0,0.55,362.0,Rowing,20.1,2.3,3,Beginner,22.8,0.801,10.97,110.0,Normal,0.034
28,Female,88.3,1.76,193.0,159.0,72.0,0.5,416.0,HIIT,35.2,2.5,4,Beginner,28.5,0.824,13.867,121.0,Overweight,0.028
39,Male,54.1,1.71,182.0,128.0,77.0,0.66,253.0,Soccer,15.0,2.1,3,Intermediate,18.5,0.703,6.389,105.0,Normal,0.039
35,Male,75.2,1.74,190.0,139.0,78.0,0.88,468.0,Tennis,18.5,2.5,5,Intermediate,25.0,0.732,8.864,112.0,Overweight,0.033
61,Female,80.6,1.6,165.0,116.0,75.0,0.7,527.0,Boxing,37.6,2.7,5,Intermediate,31.5,0.703,12.548,90.0,Obese,0.033
18,Male,67.5,1.85,200.0,156.0,70.0,0.54,252.0,Boxing,10.3,2.1,5,Beginner,19.7,0.78,7.778,130.0,Normal,0.031
20,Male,86.9,1.82,193.0,126.0,63.0,0.6,298.0,Walking,20.4,2.6,2,Beginner,26.2,0.653,8.278,130.0,Overweight,0.03
21,Male,88.0,1.8,204.0,159.0,72.0,0.6,407.0,Tennis,21.3,2.4,4,Beginner,27.1,0.779,11.306,132.0,Overweight,0.027
18,Female,82.0,1.83,204.0,155.0,77.0,0.56,341.0,Running,34.0,2.3,3,Beginner,24.6,0.76,10.149,127.0,Normal,0.028
39,Male,71.5,1.86,186.0,129.0,69.0,0.63,321.0,Running,17.5,2.1,4,Intermediate,20.8,0.694,8.492,117.0,Normal,0.029
30,Female,74.0,1.68,199.0,166.0,72.0,0.54,444.0,HIIT,30.4,2.3,2,Intermediate,26.2,0.834,13.704,127.0,Overweight,0.031
19,Female,69.7,1.69,193.0,110.0,67.0,0.62,221.0,Yoga,25.6,2.3,4,Intermediate,24.4,0.57,5.941,126.0,Normal,0.033
18,Male,96.1,1.76,194.0,131.0,78.0,0.54,241.0,Yoga,27.6,2.8,2,Beginner,31.2,0.675,7.438,116.0,Obese,0.029
55,Male,60.9,1.71,173.0,115.0,62.0,0.93,367.0,Running,11.1,2.2,4,Advanced,20.7,0.665,6.577,111.0,Normal,0.036
18,Male,81.8,1.77,206.0,148.0,71.0,0.6,376.0,Running,21.6,2.6,4,Beginner,26.1,0.718,10.444,135.0,Overweight,0.032
41,Female,53.3,1.7,171.0,114.0,56.0,0.95,327.0,Running,18.3,1.9,4,Advanced,18.5,0.667,5.737,115.0,Normal,0.036
44,Male,68.8,1.7,168.0,100.0,62.0,0.64,221.0,Pilates,17.4,2.0,4,Intermediate,23.7,0.595,5.755,106.0,Normal,0.029
18,Female,76.7,1.73,210.0,162.0,73.0,0.78,539.0,Swimming,30.6,2.3,4,Beginner,25.7,0.771,11.517,137.0,Overweight,0.03
40,Male,90.0,1.78,188.0,120.0,69.0,0.63,383.0,Running,24.4,2.7,3,Beginner,28.5,0.638,10.132,119.0,Overweight,0.03
21,Female,54.4,1.61,209.0,170.0,67.0,0.58,335.0,Running,24.0,2.1,3,Beginner,20.9,0.813,9.626,142.0,Normal,0.039
42,Male,78.0,1.78,182.0,126.0,72.0,0.9,459.0,Boxing,17.1,2.7,5,Advanced,24.7,0.692,8.5,110.0,Normal,0.035
22,Female,71.7,1.76,198.0,170.0,70.0,0.51,419.0,CrossFit,29.3,2.0,3,Beginner,23.1,0.859,13.693,128.0,Normal,0.028
30,Male,72.1,1.92,198.0,147.0,73.0,0.97,645.0,Cycling,11.6,2.6,4,Intermediate,19.6,0.742,11.082,125.0,Normal,0.036
18,Male,77.9,1.77,193.0,164.0,81.0,0.86,633.0,Running,24.7,2.5,3,Beginner,24.9,0.85,12.267,112.0,Normal,0.032
22,Female,73.4,1.6,193.0,142.0,62.0,0.76,516.0,Rowing,33.7,2.5,3,Intermediate,28.5,0.736,11.316,131.0,Overweight,0.034
22,Female,71.9,1.61,200.0,154.0,84.0,0.59,400.0,Swimming,34.4,2.3,2,Beginner,27.7,0.77,11.299,116.0,Overweight,0.032
65,Female,59.5,1.68,161.0,126.0,76.0,0.78,335.0,Strength Training,32.4,2.0,3,Beginner,21.1,0.783,7.158,85.0,Normal,0.034
26,Male,73.0,1.61,185.0,158.0,81.0,0.5,318.0,HIIT,18.6,2.1,2,Beginner,25.1,0.854,10.6,104.0,Overweight,0.029
18,Male,87.3,1.82,198.0,160.0,73.0,0.81,699.0,Running,18.6,2.7,3,Beginner,26.3,0.808,14.383,125.0,Overweight,0.031
27,Male,59.6,1.79,195.0,141.0,75.0,0.75,324.0,Strength Training,13.7,2.2,3,Beginner,18.5,0.723,7.2,120.0,Normal,0.037
26,Male,99.5,1.81,192.0,124.0,71.0,0.68,343.0,Pilates,27.0,2.8,3,Beginner,30.4,0.646,8.407,121.0,Obese,0.028
29,Male,79.0,1.71,186.0,152.0,79.0,0.58,459.0,HIIT,23.5,2.3,3,Beginner,26.9,0.817,13.19,107.0,Overweight,0.029
27,Female,57.0,1.53,186.0,144.0,79.0,0.73,398.0,Cycling,33.9,2.2,2,Beginner,24.3,0.774,9.087,107.0,Normal,0.039
33,Male,91.6,1.86,189.0,117.0,62.0,0.75,356.0,Yoga,18.8,2.9,3,Intermediate,26.5,0.619,7.911,127.0,Overweight,0.032
34,Male,97.0,1.86,194.0,144.0,76.0,0.68,466.0,Tennis,22.1,2.8,3,Beginner,28.1,0.742,11.422,118.0,Overweight,0.029
18,Female,77.4,1.66,208.0,151.0,66.0,1.0,646.0,Swimming,30.1,2.6,5,Intermediate,28.2,0.726,10.767,142.0,Overweight,0.034
22,Male,76.6,1.69,200.0,166.0,68.0,0.85,705.0,Running,19.2,2.3,5,Intermediate,26.8,0.83,13.824,132.0,Overweight,0.03
28,Female,86.4,1.57,185.0,132.0,79.0,0.69,463.0,Tennis,40.0,2.5,2,Beginner,35.0,0.714,11.184,106.0,Obese,0.029
49,Male,72.8,1.83,172.0,122.0,77.0,0.79,491.0,Swimming,11.8,2.3,2,Intermediate,21.7,0.709,10.359,95.0,Normal,0.032
25,Female,73.1,1.68,190.0,150.0,68.0,0.56,355.0,Rowing,30.0,2.2,3,Beginner,25.8,0.789,10.565,122.0,Overweight,0.03
21,Female,67.1,1.65,200.0,146.0,67.0,0.99,631.0,Rowing,26.2,2.1,3,Advanced,24.7,0.73,10.623,133.0,Normal,0.031
34,Male,62.6,1.79,177.0,141.0,70.0,0.85,470.0,Swimming,15.3,2.2,2,Beginner,19.5,0.797,9.216,107.0,Normal,0.035
25,Male,66.5,1.72,189.0,148.0,73.0,0.86,516.0,Rowing,11.8,2.5,5,Advanced,22.4,0.783,10.0,116.0,Normal,0.038
18,Male,91.5,1.7,204.0,122.0,65.0,0.88,457.0,Walking,25.1,2.3,4,Advanced,31.6,0.598,8.655,139.0,Obese,0.025
26,Female,88.3,1.73,193.0,156.0,75.0,0.75,681.0,Running,39.7,2.8,3,Beginner,29.6,0.808,15.133,118.0,Overweight,0.032
18,Male,84.0,1.89,204.0,155.0,64.0,0.96,743.0,Cycling,16.1,2.8,3,Intermediate,23.5,0.76,12.899,140.0,Normal,0.033
34,Female,63.0,1.63,196.0,137.0,66.0,0.75,360.0,Strength Training,30.3,2.2,3,Intermediate,23.8,0.699,8.0,130.0,Normal,0.035
40,Female,70.9,1.7,190.0,148.0,73.0,0.66,407.0,Swimming,31.1,2.1,4,Beginner,24.5,0.779,10.278,117.0,Normal,0.03
56,Non-binary,58.3,1.67,162.0,117.0,71.0,0.99,543.0,Cycling,18.5,2.3,4,Intermediate,20.9,0.722,9.141,91.0,Normal,0.039
23,Female,66.5,1.72,200.0,138.0,56.0,0.98,478.0,Soccer,23.9,2.3,5,Advanced,22.6,0.69,8.129,144.0,Normal,0.035
36,Male,106.4,1.76,178.0,110.0,72.0,0.66,361.0,Pilates,30.7,3.0,3,Beginner,34.3,0.618,9.116,106.0,Obese,0.028
37,Male,81.8,1.86,180.0,100.0,59.0,1.03,429.0,Pilates,10.2,2.4,5,Professional,23.6,0.556,6.942,121.0,Normal,0.029
18,Male,85.5,1.69,193.0,159.0,70.0,0.58,428.0,Swimming,28.8,2.4,3,Beginner,30.0,0.824,12.299,123.0,Obese,0.028
35,Male,81.1,1.8,177.0,137.0,77.0,0.6,333.0,Strength Training,19.5,2.3,3,Beginner,24.9,0.774,9.25,100.0,Normal,0.028
27,Female,65.9,1.71,185.0,149.0,73.0,0.5,338.0,CrossFit,24.1,2.1,3,Beginner,22.7,0.805,11.267,112.0,Normal,0.032
22,Female,70.2,1.57,206.0,123.0,70.0,0.82,288.0,Walking,36.9,2.4,2,Intermediate,28.6,0.597,5.854,136.0,Overweight,0.034
31,Male,94.7,1.72,198.0,157.0,73.0,0.67,645.0,Cycling,27.1,2.6,3,Beginner,32.0,0.793,16.045,125.0,Obese,0.027
53,Female,92.4,1.63,175.0,121.0,70.0,0.77,529.0,Aerobics,40.0,3.0,3,Intermediate,34.6,0.691,11.45,105.0,Obese,0.032
49,Male,105.6,1.79,178.0,118.0,60.0,0.89,612.0,Aerobics,24.9,3.0,5,Advanced,32.8,0.663,11.461,118.0,Obese,0.028
39,Female,58.0,1.73,180.0,112.0,65.0,0.68,200.0,Yoga,20.7,1.8,4,Intermediate,19.5,0.622,4.902,115.0,Normal,0.031
41,Male,71.7,1.81,180.0,119.0,64.0,0.93,422.0,Boxing,8.6,2.4,2,Advanced,22.0,0.661,7.563,116.0,Normal,0.033
28,Male,79.1,1.73,193.0,139.0,75.0,0.73,507.0,Cycling,21.2,2.4,3,Beginner,26.5,0.72,11.575,118.0,Overweight,0.03
26,Non-binary,70.5,1.7,199.0,147.0,66.0,0.61,328.0,Aerobics,23.9,2.0,3,Beginner,24.4,0.739,8.962,133.0,Normal,0.028
37,Female,62.6,1.62,185.0,129.0,81.0,0.86,355.0,Tennis,28.3,2.1,4,Intermediate,23.8,0.697,6.88,104.0,Normal,0.034
33,Female,68.0,1.66,185.0,135.0,72.0,0.57,272.0,Soccer,31.2,2.3,4,Beginner,24.7,0.73,7.953,113.0,Normal,0.034
31,Female,60.9,1.55,184.0,153.0,71.0,0.5,292.0,CrossFit,30.5,1.9,4,Beginner,25.5,0.832,9.733,113.0,Overweight,0.031
66,Female,73.0,1.65,160.0,119.0,71.0,1.05,701.0,Swimming,32.9,2.6,4,Advanced,26.8,0.744,11.127,89.0,Overweight,0.036
37,Female,76.2,1.71,177.0,126.0,59.0,0.92,547.0,Aerobics,27.6,2.4,5,Advanced,25.9,0.712,9.909,118.0,Overweight,0.031
23,Male,80.3,1.81,189.0,143.0,81.0,0.51,287.0,Aerobics,21.1,2.6,4,Beginner,24.4,0.757,9.379,108.0,Normal,0.032
48,Male,100.0,1.9,181.0,147.0,76.0,0.56,600.0,HIIT,27.3,3.1,3,Beginner,27.8,0.812,17.857,105.0,Overweight,0.031
30,Female,56.0,1.62,195.0,130.0,80.0,0.61,200.0,Yoga,23.8,1.8,4,Beginner,21.3,0.667,5.464,115.0,Normal,0.032
28,Male,85.7,1.82,190.0,125.0,79.0,0.72,278.0,Yoga,24.5,2.6,3,Beginner,25.8,0.658,6.435,111.0,Overweight,0.03
30,Female,64.6,1.64,196.0,150.0,74.0,0.71,496.0,CrossFit,28.4,2.2,4,Intermediate,24.0,0.765,11.643,122.0,Normal,0.034
29,Male,62.4,1.7,196.0,170.0,73.0,0.5,322.0,CrossFit,16.0,2.0,3,Beginner,21.6,0.867,10.733,123.0,Normal,0.032
30,Female,82.6,1.57,194.0,140.0,73.0,0.57,372.0,Running,40.0,2.5,3,Beginner,33.4,0.722,10.877,121.0,Obese,0.03
33,Female,89.1,1.78,180.0,113.0,81.0,0.58,278.0,Walking,36.2,2.4,5,Beginner,28.2,0.628,7.989,99.0,Overweight,0.027
18,Male,85.5,1.79,201.0,170.0,84.0,0.5,452.0,CrossFit,21.1,2.8,3,Beginner,26.8,0.846,15.067,117.0,Overweight,0.033
31,Female,56.4,1.64,191.0,156.0,72.0,0.55,266.0,Rowing,23.3,2.1,2,Beginner,20.9,0.817,8.061,119.0,Normal,0.037
39,Male,89.7,1.86,187.0,129.0,69.0,0.87,536.0,Tennis,21.3,2.8,5,Intermediate,25.8,0.69,10.268,118.0,Overweight,0.031
36,Female,72.1,1.63,181.0,132.0,61.0,0.68,379.0,Running,31.7,2.1,4,Beginner,27.3,0.729,9.289,120.0,Overweight,0.029
36,Male,82.4,1.62,192.0,147.0,69.0,0.85,654.0,Swimming,28.8,2.7,4,Beginner,31.4,0.766,12.824,123.0,Obese,0.033
42,Female,65.5,1.6,169.0,106.0,81.0,0.64,223.0,Walking,29.5,2.1,2,Beginner,25.5,0.627,5.807,88.0,Overweight,0.032
30,Male,66.6,1.67,180.0,133.0,77.0,0.6,278.0,Tennis,19.2,2.3,3,Beginner,23.9,0.739,7.722,103.0,Normal,0.035
51,Female,78.9,1.65,166.0,134.0,68.0,0.64,503.0,HIIT,40.0,2.4,4,Intermediate,29.1,0.807,13.099,98.0,Overweight,0.03
20,Male,77.1,1.72,198.0,142.0,64.0,0.83,483.0,Soccer,20.2,2.5,4,Beginner,26.0,0.717,9.699,134.0,Overweight,0.032
55,Female,68.0,1.61,160.0,110.0,69.0,0.63,300.0,Boxing,30.8,2.2,3,Intermediate,26.4,0.688,7.937,91.0,Overweight,0.032
24,Male,83.1,1.76,188.0,161.0,74.0,0.64,599.0,Running,18.8,2.6,3,Beginner,27.0,0.856,15.599,114.0,Overweight,0.031
63,Male,104.5,1.86,160.0,125.0,75.0,0.73,663.0,Swimming,32.3,3.1,3,Beginner,30.3,0.781,15.137,85.0,Obese,0.03
27,Female,70.1,1.61,199.0,142.0,61.0,1.09,676.0,Cycling,29.4,2.5,5,Advanced,27.1,0.714,10.336,138.0,Overweight,0.036
25,Female,73.0,1.78,187.0,134.0,74.0,0.74,490.0,Cycling,22.4,2.1,3,Intermediate,23.2,0.717,11.036,113.0,Normal,0.029
49,Female,83.4,1.75,164.0,102.0,74.0,0.69,289.0,Walking,35.2,2.4,3,Intermediate,27.2,0.622,6.981,90.0,Overweight,0.029
52,Male,59.6,1.66,172.0,100.0,73.0,0.77,229.0,Yoga,19.1,1.9,4,Intermediate,21.7,0.581,4.957,99.0,Normal,0.032
24,Female,51.4,1.65,198.0,168.0,76.0,0.56,314.0,CrossFit,18.8,2.0,4,Beginner,18.8,0.848,9.345,122.0,Normal,0.039
19,Non-binary,62.7,1.7,196.0,152.0,65.0,0.63,316.0,Running,17.4,2.1,2,Beginner,21.6,0.776,8.36,131.0,Normal,0.033
35,Non-binary,55.9,1.61,195.0,147.0,76.0,0.62,267.0,Aerobics,24.2,1.8,2,Beginner,21.5,0.754,7.177,119.0,Normal,0.032
42,Female,61.1,1.65,170.0,127.0,68.0,1.04,548.0,Cycling,22.0,2.1,4,Advanced,22.4,0.747,8.782,102.0,Normal,0.034
18,Male,80.3,1.89,201.0,168.0,75.0,0.83,680.0,Swimming,18.3,2.4,3,Beginner,22.6,0.836,13.655,126.0,Normal,0.03
31,Male,64.8,1.69,196.0,136.0,72.0,0.98,474.0,Strength Training,16.8,2.4,2,Intermediate,22.6,0.694,8.061,124.0,Normal,0.037
34,Male,63.3,1.85,184.0,132.0,72.0,0.72,450.0,Cycling,12.6,2.1,4,Intermediate,18.5,0.717,10.417,112.0,Normal,0.033
18,Female,71.4,1.61,200.0,160.0,69.0,0.71,444.0,Cycling,31.4,2.5,3,Beginner,27.4,0.8,10.423,131.0,Overweight,0.035
50,Male,90.9,1.75,161.0,100.0,71.0,0.69,325.0,Walking,26.7,2.4,4,Intermediate,29.7,0.621,7.85,90.0,Overweight,0.026
19,Male,78.9,1.73,210.0,153.0,75.0,0.5,260.0,Aerobics,25.4,2.5,4,Beginner,26.4,0.729,8.667,135.0,Overweight,0.032
39,Female,52.2,1.68,175.0,125.0,68.0,1.01,492.0,Swimming,22.3,2.0,5,Intermediate,18.5,0.714,8.119,107.0,Normal,0.038
20,Female,73.3,1.53,200.0,160.0,74.0,0.72,482.0,Cycling,32.8,2.5,3,Beginner,31.5,0.8,11.157,126.0,Obese,0.034
22,Female,82.5,1.64,194.0,142.0,66.0,0.75,406.0,Strength Training,32.9,2.6,4,Intermediate,30.6,0.732,9.022,128.0,Obese,0.032
18,Male,82.8,1.76,193.0,145.0,75.0,1.02,775.0,Cycling,19.6,2.6,4,Intermediate,26.7,0.751,12.663,118.0,Overweight,0.031
53,Male,99.1,1.96,160.0,100.0,69.0,0.86,447.0,Walking,16.2,3.1,3,Advanced,25.7,0.625,8.663,91.0,Overweight,0.031
32,Male,87.6,1.79,182.0,133.0,70.0,0.7,468.0,Boxing,22.9,2.4,3,Beginner,27.3,0.731,11.143,112.0,Overweight,0.027
41,Female,58.5,1.58,186.0,141.0,63.0,0.9,494.0,CrossFit,27.0,1.9,3,Advanced,23.5,0.758,9.148,123.0,Normal,0.032
27,Female,50.4,1.64,193.0,131.0,66.0,0.85,285.0,Running,13.6,2.1,3,Advanced,18.6,0.679,5.588,127.0,Normal,0.042
43,Male,81.5,1.82,175.0,109.0,79.0,0.52,213.0,Pilates,17.4,2.6,2,Beginner,24.5,0.623,6.827,96.0,Normal,0.032
24,Female,61.0,1.62,187.0,135.0,80.0,0.73,291.0,Running,26.1,2.3,4,Intermediate,23.1,0.722,6.644,107.0,Normal,0.038
32,Male,77.3,1.64,184.0,139.0,66.0,0.76,556.0,Cycling,23.3,2.3,3,Intermediate,28.8,0.755,12.193,118.0,Overweight,0.03
21,Non-binary,94.5,1.81,191.0,128.0,67.0,0.89,590.0,Boxing,25.2,2.9,5,Advanced,28.7,0.67,11.049,124.0,Overweight,0.031
37,Female,49.7,1.64,190.0,129.0,80.0,0.67,200.0,Pilates,24.4,1.8,4,Beginner,18.5,0.679,4.975,110.0,Normal,0.036
33,Female,54.0,1.71,196.0,150.0,80.0,0.66,261.0,Aerobics,25.1,1.8,2,Beginner,18.5,0.765,6.591,116.0,Normal,0.033
27,Non-binary,58.9,1.78,198.0,141.0,68.0,0.95,532.0,Swimming,10.5,2.2,4,Advanced,18.5,0.712,9.333,130.0,Normal,0.037
20,Female,81.5,1.77,196.0,126.0,80.0,0.55,248.0,Walking,32.6,2.2,2,Beginner,25.9,0.643,7.515,116.0,Overweight,0.027
23,Male,77.2,1.89,188.0,141.0,66.0,0.8,560.0,Swimming,14.8,2.4,3,Intermediate,21.6,0.75,11.667,122.0,Normal,0.031
61,Male,94.3,1.71,160.0,119.0,80.0,0.61,398.0,Running,34.0,2.9,2,Beginner,32.3,0.744,10.874,80.0,Obese,0.031
42,Female,51.9,1.61,169.0,144.0,78.0,0.5,295.0,CrossFit,26.7,1.7,3,Beginner,20.1,0.852,9.833,91.0,Normal,0.033
38,Male,72.8,1.87,189.0,139.0,71.0,0.65,311.0,Boxing,16.6,2.2,2,Beginner,20.8,0.735,7.974,118.0,Normal,0.03
51,Male,74.1,1.75,176.0,134.0,67.0,0.99,738.0,Cycling,17.7,2.3,5,Intermediate,24.2,0.761,12.424,109.0,Normal,0.031
48,Male,81.0,1.73,166.0,137.0,72.0,0.57,499.0,HIIT,23.8,2.4,4,Intermediate,26.9,0.825,14.591,94.0,Overweight,0.03
40,Female,48.4,1.55,184.0,140.0,74.0,0.5,200.0,Soccer,24.3,1.6,2,Beginner,20.1,0.761,6.667,110.0,Normal,0.033
20,Female,85.0,1.71,195.0,152.0,79.0,0.58,489.0,Cycling,35.0,2.3,2,Beginner,29.2,0.779,14.052,116.0,Overweight,0.027
18,Female,55.5,1.59,192.0,168.0,67.0,0.53,330.0,HIIT,28.8,2.0,5,Beginner,21.9,0.875,10.377,125.0,Normal,0.036
23,Male,95.5,1.77,203.0,136.0,76.0,0.63,321.0,Yoga,31.1,2.6,3,Beginner,30.5,0.67,8.492,127.0,Obese,0.027
38,Female,69.5,1.67,181.0,104.0,62.0,0.63,215.0,Walking,28.1,2.4,3,Intermediate,24.8,0.575,5.688,119.0,Normal,0.035
46,Female,87.7,1.73,168.0,110.0,60.0,0.95,612.0,Aerobics,33.2,2.9,5,Professional,29.3,0.655,10.737,108.0,Overweight,0.033
23,Male,107.5,1.9,199.0,142.0,72.0,0.56,396.0,Aerobics,23.3,3.0,3,Beginner,29.8,0.714,11.786,127.0,Overweight,0.028
44,Male,106.4,1.77,170.0,115.0,72.0,0.74,520.0,Running,31.7,3.2,5,Intermediate,33.8,0.676,11.712,98.0,Obese,0.03
27,Male,69.2,1.66,187.0,127.0,61.0,1.1,576.0,Strength Training,12.9,2.3,5,Advanced,25.2,0.679,8.727,126.0,Overweight,0.033
23,Male,65.2,1.69,207.0,152.0,71.0,0.73,330.0,Strength Training,14.2,2.2,4,Intermediate,22.8,0.734,7.534,136.0,Normal,0.034
28,Male,95.7,1.82,193.0,111.0,62.0,1.1,522.0,Pilates,21.4,3.0,4,Advanced,28.8,0.575,7.909,131.0,Overweight,0.031
